NUMELEVE,FRAN4,CPBIS,CE1BIS,CE2BIS,CM1BIS,CM2BIS,MATH4,ECOLE2,CLASSE2,COURS2,RDBLT2,FRAN3,MATH3,MOIS,ANNEE,FRAT,PREEL,CSPP,CSPM,FILLE,ANCENS2,NBEL2,NBCOURS2,arti,sup,inter,empl,ouvr,autr,cmult,cmultnomb,mfran3,mmath3,msup,mouvr,stdfran3,stdmath3
605,-0.636885098,0,0,0,1,0,-0.644935735,15,32,4,0,-0.864398093,-1.170755511,10,88,1,,7,5,0,30,29,2,0,0,0,0,0,1,1,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
606,1.348551081,0,0,0,1,0,0.01884095,15,32,4,0,-0.048710515,-0.902458652,3,88,1,3,6,5,1,30,29,2,0,0,0,0,1,0,1,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
607,-0.130166399,0,0,0,1,0,0.339899701,15,32,4,0,-0.978960229,-0.423059921,1,88,2,3,6,5,1,30,29,2,0,0,0,0,1,0,1,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
608,2.503365399,0,0,0,1,0,0.526387685,15,32,4,0,0.928791605,-0.101001452,6,88,1,3,5,6,1,30,29,2,0,0,0,1,0,0,1,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
609,-0.954985332,0,0,1,0,0,-0.098128605,15,31,3,0,-0.420312616,-0.510556198,4,89,2,2,6,5,0,13,20,1,0,0,0,0,1,0,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
610,-0.934417905,0,0,0,1,0,-1.911431652,15,32,4,1,-0.652031825,-2.659691342,6,87,2,1,6,5,0,30,29,2,0,0,0,0,1,0,1,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
611,-0.746878051,0,0,1,0,0,-0.561311562,15,31,3,0,-0.599640393,-1.197078839,3,89,3,3,5,8,0,13,20,1,0,0,0,1,0,0,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
613,0.897253055,0,0,1,0,0,0.241604122,15,31,3,0,0.699089143,-0.311163844,7,89,2,3,6,8,0,13,20,1,0,0,0,0,1,0,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
614,0.858532134,0,0,0,1,0,1.700499558,15,32,4,0,0.377721082,0.061659625,3,88,2,3,7,5,1,30,29,2,0,0,0,0,0,1,1,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
615,1.303295784,0,0,1,0,0,0.60148487,15,31,3,0,0.274980567,0.38860698,4,89,2,3,7,4,0,13,20,1,0,0,0,0,0,1,0,0,-0.000932406,-0.409250331,0,0.392857143,0.849933239,0.871932668
617,0.551651002,0,0,0,0,1,1.132621392,15,32,5,0,-0.176956887,0.278026101,7,87,1,3,4,8,1,30,29,2,0,0,1,0,0,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
618,1.377184526,0,0,0,0,1,2.656665517,15,32,5,0,0.677756067,1.532368044,4,87,2,3,4,4,0,30,29,2,0,0,1,0,0,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
619,0.808073296,0,0,0,0,1,0.088663629,15,32,5,0,0.772800151,1.307508481,5,87,1,3,5,5,1,30,29,2,0,0,0,1,0,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
623,-0.149166208,0,0,0,0,1,-0.359960405,15,32,5,1,-0.176956887,-0.020540343,12,86,2,3,4,4,0,30,29,2,0,0,1,0,0,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
624,2.389190301,0,0,0,0,1,1.132621392,15,32,5,0,1.71129117,1.069434257,8,87,2,3,6,8,1,30,29,2,0,0,0,0,1,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
625,0.133964884,0,0,0,0,1,-0.005652285,15,32,5,0,0.772800151,-0.342701073,3,87,1,3,5,5,1,30,29,2,0,0,0,1,0,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
626,2.109553763,0,0,0,0,1,1.661710302,15,32,5,0,2.20814773,0.755026233,3,87,1,3,4,8,1,30,29,2,0,0,1,0,0,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
627,0.387613596,0,0,0,0,1,0.18569662,15,32,5,0,0.341761338,-0.55791636,4,87,2,3,6,5,1,30,29,2,0,0,0,0,1,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
629,1.559282445,0,0,0,0,1,1.132621392,15,32,5,0,0.677756067,1.763428536,6,87,1,3,3,5,0,30,29,2,0,1,0,0,0,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
630,1.778260298,0,0,0,0,1,0.966010111,15,32,5,0,1.012776657,0.755026233,5,87,2,3,1,5,1,30,29,2,0,0,0,0,0,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
632,-0.792444145,0,0,0,0,1,-0.359960405,15,32,5,1,-0.920189007,-0.673113446,7,86,3,3,5,8,0,30,29,2,0,0,0,1,0,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
634,-0.149166208,0,0,0,0,1,-0.262996833,15,32,5,0,-0.757701885,-0.342701073,7,87,1,3,4,5,0,30,29,2,0,0,1,0,0,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
635,1.377184526,0,0,0,0,1,0.481468474,15,32,5,0,1.084225693,0.557941147,8,87,1,3,5,8,1,30,29,2,0,0,0,1,0,0,1,0,0.555962335,0.467829749,0.105263158,0.157894737,0.89911564,0.816202983
638,-0.746878051,0,0,1,0,0,1.012082215,16,33,3,0,-0.226654764,0.38860698,2,89,1,3,2,2,0,9,12,5,1,0,0,0,0,0,1,1,0.694376421,-0.006231343,0.090909091,0.181818182,0.693550934,0.968673964
639,-0.618558404,0,1,0,0,0,-0.16465017,16,33,2,0,0.795670832,0.711025828,,90,1,,2,2,1,9,12,5,1,0,0,0,0,0,1,1,0.694376421,-0.006231343,0.090909091,0.181818182,0.693550934,0.968673964
641,0.133964884,0,0,0,0,1,-0.005652285,16,33,5,0,1.351089456,-1.849178586,,87,1,3,7,8,0,9,12,5,0,0,0,0,0,1,1,1,0.694376421,-0.006231343,0.090909091,0.181818182,0.693550934,0.968673964
644,0.690826054,0,0,1,0,0,0.60148487,16,33,3,0,0.393860566,0.593185694,2,89,2,3,4,8,0,9,12,5,0,0,1,0,0,0,1,1,0.694376421,-0.006231343,0.090909091,0.181818182,0.693550934,0.968673964
645,0.387613596,0,0,0,0,1,0.481468474,16,33,5,0,1.199221832,0.557941147,7,87,2,3,4,8,0,9,12,5,0,0,1,0,0,0,1,1,0.694376421,-0.006231343,0.090909091,0.181818182,0.693550934,0.968673964
646,0.387613596,0,0,0,0,1,0.668308921,16,33,5,0,1.561539895,-0.342701073,11,87,3,3,1,4,0,9,12,5,0,0,0,0,0,0,1,1,0.694376421,-0.006231343,0.090909091,0.181818182,0.693550934,0.968673964
